YEAR;MO;DY;HR;WS50M;DATE
2024;1;29;22;3.38;29/01/2024
2024;1;29;23;3.16;29/01/2024
2024;1;30;0;3.01;30/01/2024
2024;1;30;1;2.94;30/01/2024
2024;1;30;2;2.9;30/01/2024
2024;1;30;3;2.81;30/01/2024
2024;1;30;4;2.58;30/01/2024
2024;1;30;5;2.21;30/01/2024
2024;1;30;6;1.84;30/01/2024
2024;1;30;7;1.51;30/01/2024
2024;1;30;8;1.2;30/01/2024
2024;1;30;9;1.45;30/01/2024
2024;1;30;10;2.0;30/01/2024
2024;1;30;11;2.67;30/01/2024
2024;1;30;12;3.42;30/01/2024
2024;1;30;13;3.91;30/01/2024
2024;1;30;14;4.09;30/01/2024
2024;1;30;15;4.03;30/01/2024
2024;1;30;16;3.82;30/01/2024
2024;1;30;17;3.57;30/01/2024
2024;1;30;18;3.46;30/01/2024
2024;1;30;19;3.4;30/01/2024
2024;1;30;20;3.56;30/01/2024
2024;1;30;21;3.74;30/01/2024
2024;1;30;22;3.76;30/01/2024
2024;1;30;23;3.64;30/01/2024
2024;1;31;0;3.27;31/01/2024
2024;1;31;1;2.99;31/01/2024
2024;1;31;2;3.09;31/01/2024
2024;1;31;3;3.51;31/01/2024
2024;1;31;4;3.98;31/01/2024
2024;1;31;5;4.15;31/01/2024
2024;1;31;6;4.16;31/01/2024
2024;1;31;7;4.06;31/01/2024
2024;1;31;8;3.58;31/01/2024
2024;1;31;9;3.12;31/01/2024
2024;1;31;10;3.09;31/01/2024
2024;1;31;11;3.42;31/01/2024
2024;1;31;12;3.76;31/01/2024
2024;1;31;13;4.01;31/01/2024
2024;1;31;14;4.23;31/01/2024
2024;1;31;15;4.31;31/01/2024
2024;1;31;16;4.23;31/01/2024
2024;1;31;17;4.21;31/01/2024
2024;1;31;18;4.39;31/01/2024
2024;1;31;19;4.55;31/01/2024
2024;1;31;20;4.53;31/01/2024
2024;1;31;21;4.43;31/01/2024
2024;1;31;22;4.26;31/01/2024
2024;1;31;23;4.05;31/01/2024
2024;2;1;0;3.78;01/02/2024
2024;2;1;1;3.7;01/02/2024
2024;2;1;2;3.87;01/02/2024
2024;2;1;3;4.41;01/02/2024
2024;2;1;4;4.91;01/02/2024
2024;2;1;5;4.73;01/02/2024
2024;2;1;6;4.06;01/02/2024
2024;2;1;7;3.41;01/02/2024
2024;2;1;8;3.05;01/02/2024
2024;2;1;9;2.75;01/02/2024
2024;2;1;10;2.92;01/02/2024
2024;2;1;11;3.57;01/02/2024
2024;2;1;12;4.19;01/02/2024
2024;2;1;13;4.55;01/02/2024
2024;2;1;14;4.84;01/02/2024
2024;2;1;15;5.1;01/02/2024
2024;2;1;16;5.05;01/02/2024
2024;2;1;17;4.92;01/02/2024
2024;2;1;18;4.79;01/02/2024
2024;2;1;19;4.58;01/02/2024
2024;2;1;20;4.52;01/02/2024
2024;2;1;21;4.49;01/02/2024
2024;2;1;22;4.69;01/02/2024
2024;2;1;23;4.81;01/02/2024
2024;2;2;0;4.87;02/02/2024
2024;2;2;1;4.98;02/02/2024
2024;2;2;2;4.99;02/02/2024
2024;2;2;3;4.94;02/02/2024
2024;2;2;4;4.89;02/02/2024
2024;2;2;5;4.89;02/02/2024
2024;2;2;6;4.95;02/02/2024
2024;2;2;7;4.89;02/02/2024
2024;2;2;8;4.65;02/02/2024
2024;2;2;9;4.6;02/02/2024
2024;2;2;10;4.78;02/02/2024
2024;2;2;11;4.97;02/02/2024
2024;2;2;12;5.19;02/02/2024
2024;2;2;13;5.31;02/02/2024
2024;2;2;14;5.38;02/02/2024
2024;2;2;15;5.36;02/02/2024
2024;2;2;16;5.27;02/02/2024
2024;2;2;17;5.12;02/02/2024
2024;2;2;18;5.15;02/02/2024
2024;2;2;19;5.21;02/02/2024
2024;2;2;20;5.34;02/02/2024
2024;2;2;21;5.54;02/02/2024
2024;2;2;22;5.7;02/02/2024
2024;2;2;23;5.82;02/02/2024
2024;2;3;0;5.74;03/02/2024
2024;2;3;1;5.33;03/02/2024
2024;2;3;2;4.97;03/02/2024
2024;2;3;3;4.81;03/02/2024
2024;2;3;4;4.64;03/02/2024
2024;2;3;5;4.51;03/02/2024
2024;2;3;6;4.4;03/02/2024
2024;2;3;7;4.05;03/02/2024
2024;2;3;8;3.7;03/02/2024
2024;2;3;9;3.21;03/02/2024
2024;2;3;10;3.52;03/02/2024
2024;2;3;11;4.35;03/02/2024
2024;2;3;12;5.17;03/02/2024
2024;2;3;13;5.66;03/02/2024
2024;2;3;14;5.71;03/02/2024
2024;2;3;15;5.4;03/02/2024
2024;2;3;16;4.78;03/02/2024
2024;2;3;17;4.34;03/02/2024
2024;2;3;18;4.27;03/02/2024
2024;2;3;19;4.31;03/02/2024
2024;2;3;20;4.46;03/02/2024
2024;2;3;21;4.69;03/02/2024
2024;2;3;22;4.97;03/02/2024
2024;2;3;23;5.14;03/02/2024
2024;2;4;0;5.31;04/02/2024
2024;2;4;1;5.24;04/02/2024
2024;2;4;2;4.97;04/02/2024
2024;2;4;3;4.51;04/02/2024
2024;2;4;4;4.06;04/02/2024
2024;2;4;5;3.66;04/02/2024
2024;2;4;6;3.18;04/02/2024
2024;2;4;7;2.87;04/02/2024
2024;2;4;8;2.81;04/02/2024
2024;2;4;9;3.13;04/02/2024
2024;2;4;10;3.92;04/02/2024
2024;2;4;11;4.28;04/02/2024
2024;2;4;12;4.35;04/02/2024
2024;2;4;13;4.45;04/02/2024
2024;2;4;14;4.62;04/02/2024
2024;2;4;15;4.88;04/02/2024
2024;2;4;16;5.11;04/02/2024
2024;2;4;17;5.35;04/02/2024
2024;2;4;18;5.6;04/02/2024
2024;2;4;19;5.4;04/02/2024
2024;2;4;20;4.86;04/02/2024
2024;2;4;21;4.34;04/02/2024
2024;2;4;22;3.96;04/02/2024
2024;2;4;23;3.68;04/02/2024
2024;2;5;0;3.85;05/02/2024
2024;2;5;1;5.18;05/02/2024
2024;2;5;2;5.65;05/02/2024
2024;2;5;3;5.56;05/02/2024
2024;2;5;4;5.39;05/02/2024
2024;2;5;5;5.01;05/02/2024
2024;2;5;6;4.59;05/02/2024
2024;2;5;7;4.28;05/02/2024
2024;2;5;8;4.31;05/02/2024
2024;2;5;9;4.32;05/02/2024
2024;2;5;10;4.54;05/02/2024
2024;2;5;11;4.98;05/02/2024
2024;2;5;12;5.45;05/02/2024
2024;2;5;13;5.64;05/02/2024
2024;2;5;14;5.5;05/02/2024
2024;2;5;15;5.16;05/02/2024
2024;2;5;16;4.63;05/02/2024
2024;2;5;17;4.3;05/02/2024
2024;2;5;18;4.16;05/02/2024
2024;2;5;19;4.16;05/02/2024
2024;2;5;20;4.1;05/02/2024
2024;2;5;21;4.09;05/02/2024
2024;2;5;22;4.13;05/02/2024
2024;2;5;23;3.92;05/02/2024
2024;2;6;0;3.51;06/02/2024
2024;2;6;1;3.21;06/02/2024
2024;2;6;2;3.03;06/02/2024
2024;2;6;3;2.88;06/02/2024
2024;2;6;4;2.69;06/02/2024
2024;2;6;5;2.69;06/02/2024
2024;2;6;6;2.77;06/02/2024
2024;2;6;7;2.77;06/02/2024
2024;2;6;8;2.73;06/02/2024
2024;2;6;9;2.86;06/02/2024
2024;2;6;10;3.27;06/02/2024
2024;2;6;11;3.85;06/02/2024
2024;2;6;12;4.2;06/02/2024
2024;2;6;13;4.29;06/02/2024
2024;2;6;14;4.4;06/02/2024
2024;2;6;15;4.8;06/02/2024
2024;2;6;16;5.11;06/02/2024
2024;2;6;17;4.76;06/02/2024
2024;2;6;18;4.21;06/02/2024
2024;2;6;19;3.66;06/02/2024
2024;2;6;20;3.2;06/02/2024
2024;2;6;21;2.9;06/02/2024
2024;2;6;22;2.63;06/02/2024
2024;2;6;23;2.4;06/02/2024
2024;2;7;0;2.27;07/02/2024
2024;2;7;1;2.15;07/02/2024
2024;2;7;2;1.95;07/02/2024
2024;2;7;3;1.82;07/02/2024
2024;2;7;4;2.05;07/02/2024
2024;2;7;5;2.73;07/02/2024
2024;2;7;6;3.43;07/02/2024
2024;2;7;7;3.93;07/02/2024
2024;2;7;8;4.36;07/02/2024
2024;2;7;9;4.87;07/02/2024
2024;2;7;10;5.52;07/02/2024
2024;2;7;11;5.92;07/02/2024
2024;2;7;12;6.08;07/02/2024
2024;2;7;13;6.0;07/02/2024
2024;2;7;14;5.84;07/02/2024
2024;2;7;15;5.62;07/02/2024
2024;2;7;16;5.45;07/02/2024
2024;2;7;17;5.5;07/02/2024
2024;2;7;18;5.35;07/02/2024
2024;2;7;19;5.03;07/02/2024
2024;2;7;20;4.66;07/02/2024
2024;2;7;21;4.42;07/02/2024
2024;2;7;22;4.27;07/02/2024
2024;2;7;23;4.18;07/02/2024
2024;2;8;0;3.96;08/02/2024
2024;2;8;1;3.71;08/02/2024
2024;2;8;2;3.7;08/02/2024
2024;2;8;3;3.85;08/02/2024
2024;2;8;4;3.88;08/02/2024
2024;2;8;5;3.82;08/02/2024
2024;2;8;6;3.77;08/02/2024
2024;2;8;7;3.69;08/02/2024
2024;2;8;8;3.62;08/02/2024
2024;2;8;9;3.64;08/02/2024
2024;2;8;10;3.73;08/02/2024
2024;2;8;11;3.84;08/02/2024
2024;2;8;12;4.0;08/02/2024
2024;2;8;13;4.22;08/02/2024
2024;2;8;14;4.45;08/02/2024
2024;2;8;15;4.52;08/02/2024
2024;2;8;16;4.24;08/02/2024
2024;2;8;17;4.02;08/02/2024
2024;2;8;18;3.93;08/02/2024
2024;2;8;19;3.64;08/02/2024
2024;2;8;20;3.24;08/02/2024
2024;2;8;21;2.87;08/02/2024
2024;2;8;22;2.54;08/02/2024
2024;2;8;23;2.19;08/02/2024
2024;2;9;0;1.85;09/02/2024
2024;2;9;1;1.53;09/02/2024
2024;2;9;2;1.28;09/02/2024
2024;2;9;3;1.0;09/02/2024
2024;2;9;4;0.62;09/02/2024
2024;2;9;5;0.31;09/02/2024
2024;2;9;6;0.16;09/02/2024
2024;2;9;7;0.46;09/02/2024
2024;2;9;8;0.68;09/02/2024
2024;2;9;9;1.22;09/02/2024
2024;2;9;10;1.82;09/02/2024
2024;2;9;11;2.48;09/02/2024
2024;2;9;12;3.24;09/02/2024
2024;2;9;13;3.88;09/02/2024
2024;2;9;14;4.35;09/02/2024
2024;2;9;15;4.55;09/02/2024
2024;2;9;16;4.47;09/02/2024
2024;2;9;17;4.24;09/02/2024
2024;2;9;18;4.34;09/02/2024
2024;2;9;19;4.27;09/02/2024
2024;2;9;20;3.65;09/02/2024
2024;2;9;21;3.1;09/02/2024
2024;2;9;22;2.92;09/02/2024
2024;2;9;23;2.78;09/02/2024
2024;2;10;0;2.59;10/02/2024
2024;2;10;1;2.38;10/02/2024
2024;2;10;2;2.25;10/02/2024
2024;2;10;3;2.11;10/02/2024
2024;2;10;4;2.02;10/02/2024
2024;2;10;5;2.02;10/02/2024
2024;2;10;6;2.15;10/02/2024
2024;2;10;7;2.44;10/02/2024
2024;2;10;8;2.75;10/02/2024
2024;2;10;9;3.27;10/02/2024
2024;2;10;10;3.87;10/02/2024
2024;2;10;11;4.32;10/02/2024
2024;2;10;12;4.52;10/02/2024
2024;2;10;13;4.72;10/02/2024
2024;2;10;14;4.89;10/02/2024
2024;2;10;15;5.11;10/02/2024
2024;2;10;16;5.02;10/02/2024
2024;2;10;17;4.8;10/02/2024
2024;2;10;18;4.92;10/02/2024
2024;2;10;19;5.13;10/02/2024
2024;2;10;20;5.35;10/02/2024
2024;2;10;21;5.51;10/02/2024
2024;2;10;22;5.65;10/02/2024
2024;2;10;23;5.55;10/02/2024
2024;2;11;0;5.25;11/02/2024
2024;2;11;1;4.89;11/02/2024
2024;2;11;2;4.49;11/02/2024
2024;2;11;3;4.15;11/02/2024
2024;2;11;4;3.5;11/02/2024
2024;2;11;5;2.57;11/02/2024
2024;2;11;6;2.23;11/02/2024
2024;2;11;7;2.76;11/02/2024
2024;2;11;8;3.68;11/02/2024
2024;2;11;9;4.84;11/02/2024
2024;2;11;10;5.84;11/02/2024
2024;2;11;11;6.33;11/02/2024
2024;2;11;12;6.38;11/02/2024
2024;2;11;13;6.21;11/02/2024
2024;2;11;14;6.01;11/02/2024
2024;2;11;15;5.83;11/02/2024
2024;2;11;16;5.74;11/02/2024
2024;2;11;17;5.78;11/02/2024
2024;2;11;18;5.82;11/02/2024
2024;2;11;19;5.6;11/02/2024
2024;2;11;20;5.49;11/02/2024
2024;2;11;21;5.52;11/02/2024
2024;2;11;22;5.52;11/02/2024
2024;2;11;23;5.22;11/02/2024
2024;2;12;0;4.95;12/02/2024
2024;2;12;1;4.76;12/02/2024
2024;2;12;2;4.56;12/02/2024
2024;2;12;3;4.4;12/02/2024
2024;2;12;4;4.22;12/02/2024
2024;2;12;5;4.07;12/02/2024
2024;2;12;6;3.86;12/02/2024
2024;2;12;7;3.77;12/02/2024
2024;2;12;8;3.68;12/02/2024
2024;2;12;9;3.8;12/02/2024
2024;2;12;10;4.46;12/02/2024
2024;2;12;11;5.22;12/02/2024
2024;2;12;12;5.88;12/02/2024
2024;2;12;13;6.43;12/02/2024
2024;2;12;14;6.66;12/02/2024
2024;2;12;15;6.46;12/02/2024
2024;2;12;16;5.97;12/02/2024
2024;2;12;17;5.59;12/02/2024
2024;2;12;18;5.44;12/02/2024
2024;2;12;19;5.17;12/02/2024
2024;2;12;20;4.93;12/02/2024
2024;2;12;21;4.73;12/02/2024
2024;2;12;22;4.52;12/02/2024
2024;2;12;23;4.5;12/02/2024
2024;2;13;0;4.51;13/02/2024
2024;2;13;1;4.4;13/02/2024
2024;2;13;2;4.24;13/02/2024
2024;2;13;3;4.11;13/02/2024
2024;2;13;4;3.86;13/02/2024
2024;2;13;5;3.51;13/02/2024
2024;2;13;6;3.27;13/02/2024
2024;2;13;7;3.1;13/02/2024
2024;2;13;8;2.84;13/02/2024
2024;2;13;9;2.71;13/02/2024
2024;2;13;10;2.82;13/02/2024
2024;2;13;11;2.93;13/02/2024
2024;2;13;12;2.99;13/02/2024
2024;2;13;13;3.03;13/02/2024
2024;2;13;14;3.2;13/02/2024
2024;2;13;15;3.47;13/02/2024
2024;2;13;16;3.57;13/02/2024
2024;2;13;17;3.53;13/02/2024
2024;2;13;18;3.56;13/02/2024
2024;2;13;19;3.39;13/02/2024
2024;2;13;20;3.18;13/02/2024
2024;2;13;21;2.95;13/02/2024
2024;2;13;22;2.75;13/02/2024
2024;2;13;23;2.56;13/02/2024
2024;2;14;0;2.56;14/02/2024
2024;2;14;1;2.77;14/02/2024
2024;2;14;2;3.05;14/02/2024
2024;2;14;3;3.12;14/02/2024
2024;2;14;4;2.92;14/02/2024
2024;2;14;5;2.68;14/02/2024
2024;2;14;6;2.4;14/02/2024
2024;2;14;7;1.96;14/02/2024
2024;2;14;8;1.42;14/02/2024
2024;2;14;9;1.18;14/02/2024
2024;2;14;10;1.03;14/02/2024
2024;2;14;11;1.17;14/02/2024
2024;2;14;12;1.96;14/02/2024
2024;2;14;13;2.52;14/02/2024
2024;2;14;14;2.82;14/02/2024
2024;2;14;15;3.08;14/02/2024
2024;2;14;16;3.26;14/02/2024
2024;2;14;17;3.08;14/02/2024
2024;2;14;18;3.06;14/02/2024
2024;2;14;19;3.17;14/02/2024
2024;2;14;20;3.16;14/02/2024
2024;2;14;21;3.06;14/02/2024
2024;2;14;22;3.02;14/02/2024
2024;2;14;23;3.02;14/02/2024
2024;2;15;0;3.05;15/02/2024
2024;2;15;1;3.04;15/02/2024
2024;2;15;2;2.97;15/02/2024
2024;2;15;3;2.8;15/02/2024
2024;2;15;4;2.77;15/02/2024
2024;2;15;5;2.64;15/02/2024
2024;2;15;6;2.44;15/02/2024
2024;2;15;7;2.19;15/02/2024
2024;2;15;8;1.84;15/02/2024
2024;2;15;9;1.89;15/02/2024
2024;2;15;10;1.97;15/02/2024
2024;2;15;11;2.18;15/02/2024
2024;2;15;12;2.61;15/02/2024
2024;2;15;13;2.98;15/02/2024
2024;2;15;14;3.09;15/02/2024
2024;2;15;15;2.98;15/02/2024
2024;2;15;16;2.87;15/02/2024
2024;2;15;17;2.88;15/02/2024
2024;2;15;18;2.98;15/02/2024
2024;2;15;19;2.89;15/02/2024
2024;2;15;20;2.49;15/02/2024
2024;2;15;21;1.93;15/02/2024
2024;2;15;22;1.69;15/02/2024
2024;2;15;23;1.69;15/02/2024
2024;2;16;0;1.59;16/02/2024
2024;2;16;1;1.45;16/02/2024
2024;2;16;2;1.4;16/02/2024
2024;2;16;3;1.36;16/02/2024
2024;2;16;4;1.19;16/02/2024
2024;2;16;5;0.92;16/02/2024
2024;2;16;6;0.76;16/02/2024
2024;2;16;7;0.66;16/02/2024
2024;2;16;8;0.22;16/02/2024
2024;2;16;9;1.09;16/02/2024
2024;2;16;10;1.77;16/02/2024
2024;2;16;11;1.88;16/02/2024
2024;2;16;12;1.83;16/02/2024
2024;2;16;13;1.97;16/02/2024
2024;2;16;14;2.28;16/02/2024
2024;2;16;15;2.66;16/02/2024
2024;2;16;16;3.11;16/02/2024
2024;2;16;17;3.52;16/02/2024
2024;2;16;18;3.85;16/02/2024
2024;2;16;19;3.88;16/02/2024
2024;2;16;20;3.59;16/02/2024
2024;2;16;21;3.48;16/02/2024
2024;2;16;22;3.56;16/02/2024
2024;2;16;23;3.68;16/02/2024
2024;2;17;0;3.8;17/02/2024
2024;2;17;1;4.13;17/02/2024
2024;2;17;2;4.24;17/02/2024
2024;2;17;3;3.73;17/02/2024
2024;2;17;4;2.81;17/02/2024
2024;2;17;5;1.96;17/02/2024
2024;2;17;6;1.41;17/02/2024
2024;2;17;7;1.33;17/02/2024
2024;2;17;8;1.42;17/02/2024
2024;2;17;9;0.88;17/02/2024
2024;2;17;10;1.24;17/02/2024
2024;2;17;11;1.89;17/02/2024
2024;2;17;12;2.08;17/02/2024
2024;2;17;13;2.03;17/02/2024
2024;2;17;14;1.89;17/02/2024
2024;2;17;15;1.76;17/02/2024
2024;2;17;16;1.6;17/02/2024
2024;2;17;17;1.32;17/02/2024
2024;2;17;18;1.19;17/02/2024
2024;2;17;19;1.18;17/02/2024
2024;2;17;20;1.15;17/02/2024
2024;2;17;21;1.15;17/02/2024
2024;2;17;22;1.21;17/02/2024
2024;2;17;23;1.31;17/02/2024
2024;2;18;0;1.45;18/02/2024
2024;2;18;1;1.44;18/02/2024
2024;2;18;2;1.51;18/02/2024
2024;2;18;3;1.75;18/02/2024
2024;2;18;4;1.93;18/02/2024
2024;2;18;5;1.92;18/02/2024
2024;2;18;6;1.93;18/02/2024
2024;2;18;7;1.82;18/02/2024
2024;2;18;8;1.43;18/02/2024
2024;2;18;9;0.4;18/02/2024
2024;2;18;10;1.36;18/02/2024
2024;2;18;11;2.64;18/02/2024
2024;2;18;12;3.69;18/02/2024
2024;2;18;13;4.36;18/02/2024
2024;2;18;14;4.69;18/02/2024
2024;2;18;15;4.73;18/02/2024
2024;2;18;16;4.55;18/02/2024
2024;2;18;17;4.22;18/02/2024
2024;2;18;18;4.1;18/02/2024
2024;2;18;19;3.96;18/02/2024
2024;2;18;20;3.75;18/02/2024
2024;2;18;21;3.51;18/02/2024
2024;2;18;22;3.33;18/02/2024
2024;2;18;23;3.34;18/02/2024
2024;2;19;0;3.18;19/02/2024
2024;2;19;1;2.68;19/02/2024
2024;2;19;2;2.02;19/02/2024
2024;2;19;3;1.06;19/02/2024
2024;2;19;4;0.21;19/02/2024
2024;2;19;5;1.02;19/02/2024
2024;2;19;6;1.56;19/02/2024
2024;2;19;7;1.73;19/02/2024
2024;2;19;8;1.17;19/02/2024
2024;2;19;9;0.7;19/02/2024
2024;2;19;10;1.12;19/02/2024
2024;2;19;11;1.75;19/02/2024
2024;2;19;12;2.41;19/02/2024
2024;2;19;13;3.04;19/02/2024
2024;2;19;14;3.38;19/02/2024
2024;2;19;15;3.58;19/02/2024
2024;2;19;16;3.89;19/02/2024
2024;2;19;17;4.07;19/02/2024
2024;2;19;18;4.27;19/02/2024
2024;2;19;19;4.11;19/02/2024
2024;2;19;20;4.07;19/02/2024
2024;2;19;21;4.12;19/02/2024
2024;2;19;22;3.87;19/02/2024
2024;2;19;23;2.91;19/02/2024
2024;2;20;0;2.07;20/02/2024
2024;2;20;1;1.76;20/02/2024
2024;2;20;2;1.79;20/02/2024
2024;2;20;3;1.92;20/02/2024
2024;2;20;4;2.0;20/02/2024
2024;2;20;5;1.68;20/02/2024
2024;2;20;6;1.19;20/02/2024
2024;2;20;7;1.13;20/02/2024
2024;2;20;8;1.23;20/02/2024
2024;2;20;9;1.63;20/02/2024
2024;2;20;10;2.06;20/02/2024
2024;2;20;11;2.69;20/02/2024
2024;2;20;12;3.38;20/02/2024
2024;2;20;13;3.92;20/02/2024
2024;2;20;14;4.31;20/02/2024
2024;2;20;15;4.55;20/02/2024
2024;2;20;16;4.63;20/02/2024
2024;2;20;17;4.51;20/02/2024
2024;2;20;18;4.53;20/02/2024
2024;2;20;19;4.43;20/02/2024
2024;2;20;20;4.33;20/02/2024
2024;2;20;21;4.27;20/02/2024
2024;2;20;22;4.19;20/02/2024
2024;2;20;23;3.91;20/02/2024
2024;2;21;0;3.78;21/02/2024
2024;2;21;1;3.66;21/02/2024
2024;2;21;2;2.87;21/02/2024
2024;2;21;3;1.55;21/02/2024
2024;2;21;4;0.52;21/02/2024
2024;2;21;5;0.74;21/02/2024
2024;2;21;6;1.11;21/02/2024
2024;2;21;7;1.27;21/02/2024
2024;2;21;8;1.37;21/02/2024
2024;2;21;9;1.66;21/02/2024
2024;2;21;10;2.33;21/02/2024
2024;2;21;11;3.2;21/02/2024
2024;2;21;12;4.07;21/02/2024
2024;2;21;13;4.85;21/02/2024
2024;2;21;14;5.52;21/02/2024
2024;2;21;15;5.93;21/02/2024
2024;2;21;16;5.81;21/02/2024
2024;2;21;17;5.41;21/02/2024
2024;2;21;18;4.96;21/02/2024
2024;2;21;19;4.66;21/02/2024
2024;2;21;20;4.62;21/02/2024
2024;2;21;21;4.74;21/02/2024
2024;2;21;22;4.33;21/02/2024
2024;2;21;23;3.42;21/02/2024
2024;2;22;0;3.31;22/02/2024
2024;2;22;1;3.47;22/02/2024
2024;2;22;2;3.23;22/02/2024
2024;2;22;3;2.92;22/02/2024
2024;2;22;4;2.51;22/02/2024
2024;2;22;5;2.13;22/02/2024
2024;2;22;6;1.81;22/02/2024
2024;2;22;7;1.07;22/02/2024
2024;2;22;8;0.94;22/02/2024
2024;2;22;9;1.19;22/02/2024
2024;2;22;10;0.72;22/02/2024
2024;2;22;11;0.6;22/02/2024
2024;2;22;12;2.44;22/02/2024
2024;2;22;13;4.27;22/02/2024
2024;2;22;14;5.53;22/02/2024
2024;2;22;15;5.79;22/02/2024
2024;2;22;16;5.52;22/02/2024
2024;2;22;17;5.1;22/02/2024
2024;2;22;18;4.93;22/02/2024
2024;2;22;19;5.0;22/02/2024
2024;2;22;20;5.22;22/02/2024
2024;2;22;21;5.27;22/02/2024
2024;2;22;22;4.58;22/02/2024
2024;2;22;23;2.96;22/02/2024
2024;2;23;0;3.42;23/02/2024
2024;2;23;1;3.91;23/02/2024
2024;2;23;2;3.76;23/02/2024
2024;2;23;3;3.5;23/02/2024
2024;2;23;4;2.63;23/02/2024
2024;2;23;5;1.45;23/02/2024
2024;2;23;6;3.37;23/02/2024
2024;2;23;7;3.51;23/02/2024
2024;2;23;8;2.63;23/02/2024
2024;2;23;9;1.58;23/02/2024
2024;2;23;10;0.92;23/02/2024
2024;2;23;11;0.48;23/02/2024
2024;2;23;12;0.67;23/02/2024
2024;2;23;13;1.29;23/02/2024
2024;2;23;14;1.94;23/02/2024
2024;2;23;15;2.46;23/02/2024
2024;2;23;16;2.82;23/02/2024
2024;2;23;17;3.11;23/02/2024
2024;2;23;18;3.06;23/02/2024
2024;2;23;19;2.01;23/02/2024
2024;2;23;20;1.25;23/02/2024
2024;2;23;21;0.97;23/02/2024
2024;2;23;22;0.58;23/02/2024
2024;2;23;23;1.06;23/02/2024
2024;2;24;0;0.91;24/02/2024
2024;2;24;1;0.6;24/02/2024
2024;2;24;2;0.47;24/02/2024
2024;2;24;3;0.51;24/02/2024
2024;2;24;4;0.59;24/02/2024
2024;2;24;5;0.64;24/02/2024
2024;2;24;6;0.69;24/02/2024
2024;2;24;7;0.88;24/02/2024
2024;2;24;8;1.26;24/02/2024
2024;2;24;9;2.21;24/02/2024
2024;2;24;10;3.05;24/02/2024
2024;2;24;11;3.59;24/02/2024
2024;2;24;12;3.86;24/02/2024
2024;2;24;13;4.08;24/02/2024
2024;2;24;14;4.14;24/02/2024
2024;2;24;15;4.07;24/02/2024
2024;2;24;16;3.82;24/02/2024
2024;2;24;17;3.62;24/02/2024
2024;2;24;18;3.63;24/02/2024
2024;2;24;19;3.47;24/02/2024
2024;2;24;20;3.19;24/02/2024
2024;2;24;21;2.68;24/02/2024
2024;2;24;22;2.23;24/02/2024
2024;2;24;23;2.07;24/02/2024
2024;2;25;0;2.28;25/02/2024
2024;2;25;1;2.78;25/02/2024
2024;2;25;2;3.32;25/02/2024
2024;2;25;3;3.53;25/02/2024
2024;2;25;4;3.25;25/02/2024
2024;2;25;5;2.4;25/02/2024
2024;2;25;6;1.04;25/02/2024
2024;2;25;7;0.93;25/02/2024
2024;2;25;8;1.53;25/02/2024
2024;2;25;9;1.42;25/02/2024
2024;2;25;10;1.94;25/02/2024
2024;2;25;11;2.66;25/02/2024
2024;2;25;12;3.31;25/02/2024
2024;2;25;13;3.77;25/02/2024
2024;2;25;14;3.97;25/02/2024
2024;2;25;15;3.99;25/02/2024
2024;2;25;16;3.93;25/02/2024
2024;2;25;17;4.06;25/02/2024
2024;2;25;18;4.27;25/02/2024
2024;2;25;19;4.3;25/02/2024
2024;2;25;20;4.25;25/02/2024
2024;2;25;21;4.27;25/02/2024
2024;2;25;22;4.34;25/02/2024
2024;2;25;23;4.28;25/02/2024
2024;2;26;0;3.89;26/02/2024
2024;2;26;1;3.55;26/02/2024
2024;2;26;2;3.44;26/02/2024
2024;2;26;3;3.54;26/02/2024
2024;2;26;4;3.78;26/02/2024
2024;2;26;5;4.17;26/02/2024
2024;2;26;6;4.52;26/02/2024
2024;2;26;7;4.47;26/02/2024
2024;2;26;8;4.13;26/02/2024
2024;2;26;9;3.9;26/02/2024
2024;2;26;10;3.93;26/02/2024
2024;2;26;11;4.14;26/02/2024
2024;2;26;12;4.33;26/02/2024
2024;2;26;13;4.5;26/02/2024
2024;2;26;14;4.64;26/02/2024
2024;2;26;15;4.56;26/02/2024
2024;2;26;16;4.23;26/02/2024
2024;2;26;17;4.21;26/02/2024
2024;2;26;18;4.34;26/02/2024
2024;2;26;19;4.23;26/02/2024
2024;2;26;20;4.07;26/02/2024
2024;2;26;21;3.91;26/02/2024
2024;2;26;22;3.86;26/02/2024
2024;2;26;23;3.98;26/02/2024
2024;2;27;0;4.1;27/02/2024
2024;2;27;1;4.05;27/02/2024
2024;2;27;2;3.71;27/02/2024
2024;2;27;3;3.02;27/02/2024
2024;2;27;4;2.51;27/02/2024
2024;2;27;5;2.35;27/02/2024
2024;2;27;6;2.38;27/02/2024
2024;2;27;7;2.4;27/02/2024
2024;2;27;8;2.35;27/02/2024
2024;2;27;9;2.3;27/02/2024
2024;2;27;10;2.32;27/02/2024
2024;2;27;11;2.55;27/02/2024
2024;2;27;12;2.75;27/02/2024
2024;2;27;13;2.83;27/02/2024
2024;2;27;14;2.86;27/02/2024
2024;2;27;15;2.9;27/02/2024
2024;2;27;16;2.96;27/02/2024
2024;2;27;17;3.17;27/02/2024
2024;2;27;18;3.33;27/02/2024
2024;2;27;19;3.38;27/02/2024
2024;2;27;20;3.47;27/02/2024
2024;2;27;21;3.61;27/02/2024
2024;2;27;22;3.78;27/02/2024
2024;2;27;23;3.74;27/02/2024
